address,district,area,bedrooms,garage,type,rent,total,latitude,longitude,geometry,ID,NM_MESO,CD_GEOCODU,distance_to_schools,distance_to_hospitals,distance_to_parks
Avenida Benigno Carrera,Vila Campestre,35,1,0,Casa,874,961,-23.6616964,-46.6495484,POINT (-46.6495484 -23.6616964),20,METROPOLITANA DE SÃO PAULO,35,201.3848650165549,181.15560046645768,1198.4112410270473
Avenida Tiradentes,Luz,48,2,1,Apartamento,2860,3406,-23.5310788,-46.6321542,POINT (-46.6321542 -23.5310788),20,METROPOLITANA DE SÃO PAULO,35,178.3673538215404,776.3963463868114,193.96873039605597
Rua do Chico Nunes,Vila Andrade,36,2,0,Apartamento,980,1138,-23.6275978,-46.7477784,POINT (-46.7477784 -23.6275978),20,METROPOLITANA DE SÃO PAULO,35,114.78185333863726,638.0482971229058,1103.4854810846527
Rua Frei Gaspar,Mooca,33,1,0,Apartamento,3100,3600,-23.5483636,-46.6062813,POINT (-46.6062813 -23.5483636),20,METROPOLITANA DE SÃO PAULO,35,287.18056602277113,286.61642745636163,950.2934239815927
Rua Pedro de Melo Sousa,Vila Arcadia,39,1,0,Casa,938,1019,-23.5040622,-46.7023946,POINT (-46.7023946 -23.5040622),20,METROPOLITANA DE SÃO PAULO,35,178.8137108574911,723.456652740224,379.3749980201132
Rua Joaquim Oliveira Freitas,Vila Mangalot,51,2,1,Apartamento,920,1572,-23.4923992,-46.7451314,POINT (-46.7451314 -23.4923992),20,METROPOLITANA DE SÃO PAULO,35,76.73045188846271,381.96710357646447,871.1032496668314
Avenida Senador José Ermírio de Moraes,Tremembé,62,2,1,Apartamento,2300,2952,-23.4524981,-46.6145939,POINT (-46.6145939 -23.4524981),20,METROPOLITANA DE SÃO PAULO,35,86.66782858395857,581.2959106548059,1200.4130718221286
Rua Domingos Lopes da Silva,Vila Suzana,35,1,1,Apartamento,959,1840,-23.6180782,-46.7376732,POINT (-46.7376732 -23.6180782),20,METROPOLITANA DE SÃO PAULO,35,22.942898686442174,830.2287125834645,1483.9191967671643
Avenida Ipiranga,República,29,1,0,Studio e kitnet,1725,2142,-23.5402087,-46.6374753,POINT (-46.6374753 -23.5402087),20,METROPOLITANA DE SÃO PAULO,35,214.06013817777665,649.3513863356117,393.498387452718
Rua Porto de Palos,Jardim Peri,41,2,0,Apartamento,1000,1408,-23.474168,-46.7116577,POINT (-46.7116577 -23.474168),20,METROPOLITANA DE SÃO PAULO,35,185.2388580085749,314.47696721701607,1111.6251589862554
Rua Fernando Dondon,Tatuapé,24,1,0,Studio e kitnet,1600,1964,-23.5464234,-46.5620488,POINT (-46.5620488 -23.5464234),20,METROPOLITANA DE SÃO PAULO,35,38.49687187546565,332.4758214686735,1495.6839582021557
Rua Tenente-coronel Soares Neiva,Vila Aricanduva,37,2,0,Apartamento,1500,1728,-23.5340441,-46.5426343,POINT (-46.5426343 -23.5340441),20,METROPOLITANA DE SÃO PAULO,35,109.44003664293759,634.1347265941844,1068.8109955442212
Rua Conselheiro Ramalho,Bela Vista,26,1,0,Studio e kitnet,1953,2338,-23.5577177,-46.6443949,POINT (-46.6443949 -23.5577177),20,METROPOLITANA DE SÃO PAULO,35,175.5178920208365,257.9753206462655,322.51064918412527
Rua Tomé de Lara,Tucuruvi,41,2,0,Apartamento,1800,2019,-23.4793839,-46.6090902,POINT (-46.6090902 -23.4793839),20,METROPOLITANA DE SÃO PAULO,35,110.20918886818765,367.33418669239444,491.0320741305561
Rua Maria Zélia,Piqueri,41,1,1,Casa,1550,1624,-23.5030391,-46.7122887,POINT (-46.7122887 -23.5030391),20,METROPOLITANA DE SÃO PAULO,35,155.05018122029563,903.0259191565012,729.5700718373491
Rua Ribeiro Marcondes,Vila Prudente,32,1,0,Studio e kitnet,1350,1502,-23.5817944,-46.5804169,POINT (-46.5804169 -23.5817944),20,METROPOLITANA DE SÃO PAULO,35,164.96523823132685,239.65832470648803,320.01409322571163
Avenida Ajarani,Cidade Patriarca,44,2,1,Apartamento,1800,2527,-23.5408435,-46.51231,POINT (-46.51231 -23.5408435),20,METROPOLITANA DE SÃO PAULO,35,168.20275635603778,404.4808193319965,2265.127827397243
Rua Antônio de Macedo Soares,Campo Belo,50,1,1,Apartamento,3350,4029,-23.6242797,-46.6770146,POINT (-46.6770146 -23.6242797),20,METROPOLITANA DE SÃO PAULO,35,426.627551392174,935.8206857010979,1871.906321733494
Avenida Rubens Fraga de Toledo Arruda,Engenheiro Goulart,46,2,0,Apartamento,1400,1758,-23.4963252,-46.5117151,POINT (-46.5117151 -23.4963252),20,METROPOLITANA DE SÃO PAULO,35,204.37083968212877,714.0926594865367,1569.9794040907996
Avenida Nossa Senhora do Sabará,Vila Sofia,69,2,1,Apartamento,2170,3053,-23.6890767,-46.6798872,POINT (-46.6798872 -23.6890767),20,METROPOLITANA DE SÃO PAULO,35,81.65507087122107,986.3562193498832,1495.662175379916
Rua Raul Bispo dos Santos,Vila Pedra Branca,60,1,0,Casa,1100,1156,-23.4537342,-46.6440698,POINT (-46.6440698 -23.4537342),20,METROPOLITANA DE SÃO PAULO,35,131.9389528459194,834.7911804392147,820.4713400486909
Alameda Barros,Santa Cecília,30,1,0,Studio e kitnet,2327,2767,-23.536349,-46.6566334,POINT (-46.6566334 -23.536349),20,METROPOLITANA DE SÃO PAULO,35,11.603235441690975,334.5128164705158,579.3424363278288
Avenida Aparecida do Rio Negro,Jardim Peri,43,2,1,Apartamento,1732,2078,-23.5008579,-46.7199044,POINT (-46.7199044 -23.5008579),20,METROPOLITANA DE SÃO PAULO,35,245.96944632052333,880.0811595270094,639.4839817708762
Rua Desembargador Aragão,Vila Mariana,40,1,1,Studio e kitnet,4900,5471,-23.5931034,-46.6310962,POINT (-46.6310962 -23.5931034),20,METROPOLITANA DE SÃO PAULO,35,158.6705719745719,328.91060142050713,410.16552166102855
Rua Brigadeiro Tobias,Centro Histórico de São Paulo,32,1,0,Studio e kitnet,2000,2754,-23.5356662,-46.6339209,POINT (-46.6339209 -23.5356662),20,METROPOLITANA DE SÃO PAULO,35,420.918730796461,902.0514839029252,133.37233628987408
Rua Antônio Gomes Ferreira,Sacomã,32,2,0,Apartamento,1350,1652,-23.6339516,-46.5941399,POINT (-46.5941399 -23.6339516),20,METROPOLITANA DE SÃO PAULO,35,283.06713325433236,521.3807213720211,1408.956706534632
Rua Iquiririm,Vila Indiana,28,1,0,Studio e kitnet,1426,1928,-23.5723715,-46.7301476,POINT (-46.7301476 -23.5723715),20,METROPOLITANA DE SÃO PAULO,35,61.326890406635904,666.2901722407365,739.1948919636296
Rua Manuel Leiroz,Vila Penteado,41,2,0,Apartamento,1500,1958,-23.5137743,-46.5203076,POINT (-46.5203076 -23.5137743),20,METROPOLITANA DE SÃO PAULO,35,498.66834085027375,745.4284872860823,1813.9508386857315
Praça Doutor Mário Margarido,Liberdade,30,1,0,Apartamento,1092,1474,-23.555078,-46.6288103,POINT (-46.6288103 -23.555078),20,METROPOLITANA DE SÃO PAULO,35,98.07338071191748,380.39965788076285,393.9584453165448
Rua José Arzão,Vila Andrade,51,2,0,Apartamento,2480,3529,-23.6188296,-46.7448433,POINT (-46.7448433 -23.6188296),20,METROPOLITANA DE SÃO PAULO,35,101.80737874537164,211.93423907776247,1279.3158451185707
Avenida Padre Arlindo Vieira,Vila Vermelha,71,3,2,Apartamento,1900,2941,-23.6455515,-46.6071237,POINT (-46.6071237 -23.6455515),20,METROPOLITANA DE SÃO PAULO,35,237.22203027006574,525.9716507327357,1251.909232637132
Rua Luís Filipe Alberti,Jardim Maringá,41,2,1,Apartamento,1400,1951,-23.5548398,-46.5141606,POINT (-46.5141606 -23.5548398),20,METROPOLITANA DE SÃO PAULO,35,311.7807371984612,208.8453950720051,1345.175960895675
Rua Augusto Farina,Jardim Bonfiglioli,30,1,0,Studio e kitnet,1260,1338,-23.5814571,-46.7406785,POINT (-46.7406785 -23.5814571),20,METROPOLITANA DE SÃO PAULO,35,200.4081027517677,354.5295883598881,521.7515337930529
Rua João José Pacheco,Jardim Vila Mariana,22,0,0,Studio e kitnet,2200,2808,-23.593823,-46.62384,POINT (-46.62384 -23.593823),20,METROPOLITANA DE SÃO PAULO,35,88.2326866679465,382.9318959936977,988.0206352975262
Rua Coronel Mursa,Brás,20,1,1,Apartamento,2600,2886,-23.548639,-46.6163579,POINT (-46.6163579 -23.548639),20,METROPOLITANA DE SÃO PAULO,35,58.53616183688435,930.3737486630262,531.7644856774787
Rua Pangaré,Vila Butantã,38,2,1,Apartamento,1995,2572,-23.5648321,-46.7435774,POINT (-46.7435774 -23.5648321),20,METROPOLITANA DE SÃO PAULO,35,253.04723668326534,121.86977315343108,506.50652608804313
Rua Bartholomeu do Canto,Vila Palmeiras,34,2,0,Apartamento,1400,1754,-23.5027205,-46.6859103,POINT (-46.6859103 -23.5027205),20,METROPOLITANA DE SÃO PAULO,35,435.6452866131596,873.6054317224776,1093.3865899394307
Avenida do Cursino,Vila Gumercindo,72,3,2,Apartamento,4000,4154,-23.6056639,-46.6161616,POINT (-46.6161616 -23.6056639),20,METROPOLITANA DE SÃO PAULO,35,48.00032278176889,773.8565733909578,810.114588190494
Avenida Paes de Barros,Mooca,98,3,1,Apartamento,3000,3889,-23.5675099,-46.5911401,POINT (-46.5911401 -23.5675099),20,METROPOLITANA DE SÃO PAULO,35,125.44021674294264,293.59566739987264,1442.8070216322885
Avenida Engenheiro Thomaz Magalhães,Sítio da Figueira,55,2,1,Apartamento,1750,2168,-23.6032216,-46.5519925,POINT (-46.5519925 -23.6032216),20,METROPOLITANA DE SÃO PAULO,35,119.6505265502881,376.4168756391893,1019.2144231160219
Rua Bento Vieira,Ipiranga,55,2,1,Apartamento,2350,3310,-23.5791229,-46.6036719,POINT (-46.6036719 -23.5791229),20,METROPOLITANA DE SÃO PAULO,35,235.43809163521547,603.7948741249568,675.7005012865326
Rua Oscar Freire,Pinheiros,19,1,0,Studio e kitnet,3400,3905,-23.5577926,-46.6738109,POINT (-46.6738109 -23.5577926),20,METROPOLITANA DE SÃO PAULO,35,118.43530313007429,165.8761499161964,297.9851638241592
Rua Francisco Luiz de Souza Júnior,Água Branca,44,2,0,Apartamento,1750,2178,-23.5143643,-46.6888358,POINT (-46.6888358 -23.5143643),20,METROPOLITANA DE SÃO PAULO,35,236.30790210497275,1207.9049468493283,613.7358584160878
Rua Heitor Penteado,Sumarezinho,55,2,1,Apartamento,2300,3039,-23.5461784,-46.6911614,POINT (-46.6911614 -23.5461784),20,METROPOLITANA DE SÃO PAULO,35,270.924937410567,105.71140236279206,1155.7007214170071
Rua Henrique Sertório,Tatuapé,24,1,0,Studio e kitnet,1900,2430,-23.5394195,-46.5782329,POINT (-46.5782329 -23.5394195),20,METROPOLITANA DE SÃO PAULO,35,40.46146954891061,674.2993308012723,214.71685500014823
Largo do Arouche,República,30,1,0,Studio e kitnet,2390,3113,-23.5410441,-46.64537328059034,POINT (-46.64537328059034 -23.5410441),20,METROPOLITANA DE SÃO PAULO,35,301.3745190185822,366.91462416182685,93.33819016932742
Rua Alfredo Pujol,Santana,26,1,0,Studio e kitnet,2500,2940,-23.5001965,-46.6310225,POINT (-46.6310225 -23.5001965),20,METROPOLITANA DE SÃO PAULO,35,150.51957608318637,352.84284486616804,527.1087152883437
Rua Gravi,Vila da Saúde,35,1,0,Casa,1400,1424,-23.6125702,-46.6373773,POINT (-46.6373773 -23.6125702),20,METROPOLITANA DE SÃO PAULO,35,193.51546259484098,817.8746186792589,1350.467931279389
Rua Guaraja,Vila Mazzei,70,2,1,Apartamento,1600,2131,-23.4736287,-46.6010535,POINT (-46.6010535 -23.4736287),20,METROPOLITANA DE SÃO PAULO,35,90.27403448085266,580.5315055967619,768.083160431359
Avenida João Dias,Santo Amaro,67,2,1,Apartamento,1900,2964,-23.6461864,-46.708651,POINT (-46.708651 -23.6461864),20,METROPOLITANA DE SÃO PAULO,35,412.74958661691454,462.1361986849025,35.44552299477417
Rua Cristóvão Colombo,Jardim Vila Galvão,45,2,1,Apartamento,1443,1934,-23.4621257,-46.5589622,POINT (-46.5589622 -23.4621257),20,METROPOLITANA DE SÃO PAULO,35,964.6585276195054,1721.8459818547908,2353.986953974463
Rua Capitão Teófilo,Centro,94,3,1,Apartamento,2200,2926,-23.4684118,-46.5315749,POINT (-46.5315749 -23.4684118),20,METROPOLITANA DE SÃO PAULO,35,3297.9903339201337,3227.781903501248,3391.325316426731
Rua Avanhandava,Bela Vista,24,1,0,Studio e kitnet,2350,2892,-23.5523179,-46.6480901,POINT (-46.6480901 -23.5523179),20,METROPOLITANA DE SÃO PAULO,35,71.26083504994021,518.6347283506605,257.6024873573163
Avenida Nove de Julho,Bela Vista,26,1,0,Studio e kitnet,1250,1629,-23.5606299,-46.6551101,POINT (-46.6551101 -23.5606299),20,METROPOLITANA DE SÃO PAULO,35,451.72575867574346,134.36912892510114,110.90366248546162
Rua Catulo da Paixão Cearense,Vila da Saúde,75,3,2,Apartamento,3700,5068,-23.6143354,-46.6290832,POINT (-46.6290832 -23.6143354),20,METROPOLITANA DE SÃO PAULO,35,89.78810326090233,470.1583751729842,661.888389328513
Avenida Raimundo Pereira de Magalhães,Jardim Iris,45,2,0,Apartamento,3000,3621,-23.4855686,-46.7246819,POINT (-46.7246819 -23.4855686),20,METROPOLITANA DE SÃO PAULO,35,123.37648018257839,122.44396098294897,728.2892439005404
Rua Jequitinhonha,Campestre,85,3,2,Apartamento,2047,2691,-23.6393171,-46.5482293,POINT (-46.5482293 -23.6393171),20,METROPOLITANA DE SÃO PAULO,35,3149.7097084288525,3856.027967980791,4214.065383153128
Rua Major Rubéns Florentino Vaz,Vila Pirajussara,14,1,0,Studio e kitnet,1750,1818,-23.5720146,-46.717263,POINT (-46.717263 -23.5720146),20,METROPOLITANA DE SÃO PAULO,35,208.3647186887768,226.66630815960968,395.05714988994873
Avenida Sapopemba,Jardim Planalto,32,2,0,Apartamento,1800,2169,-23.6108277,-46.5041976,POINT (-46.5041976 -23.6108277),20,METROPOLITANA DE SÃO PAULO,35,269.77205429893877,289.2277646506663,726.0231710080427
Avenida do Cursino,Vila Moraes,63,2,1,Apartamento,2400,2993,-23.6036363,-46.6154476,POINT (-46.6154476 -23.6036363),20,METROPOLITANA DE SÃO PAULO,35,141.50487103324994,823.3747408306618,884.7090890766058
Avenida Carlos Ferreira Endres,Vila Endres,50,1,0,Apartamento,916,1000,-23.4870898,-46.5452387,POINT (-46.5452387 -23.4870898),20,METROPOLITANA DE SÃO PAULO,35,1876.9179591409627,1898.8999390939646,2227.686084040396
Rua dos Democratas,Vila Monte Alegre,48,2,1,Apartamento,1900,2774,-23.6289782,-46.6330698,POINT (-46.6330698 -23.6289782),20,METROPOLITANA DE SÃO PAULO,35,255.2796644045378,439.00014335238444,1185.9060534752077
Rua Dom Estevão Pimentel,Chácara Belenzinho,56,3,1,Apartamento,2000,2937,-23.5723568,-46.5439395,POINT (-46.5439395 -23.5723568),20,METROPOLITANA DE SÃO PAULO,35,178.9649642583471,625.7835168750655,255.5414569292021
Avenida dos Ourives,Jardim Sao Saverio,43,2,0,Apartamento,1300,1700,-23.6539478,-46.6124891,POINT (-46.6124891 -23.6539478),20,METROPOLITANA DE SÃO PAULO,35,207.14528223121334,416.449665852295,1495.6784291892152
Avenida Piassanguaba,Planalto Paulista,27,1,0,Casa,1200,1343,-23.6010973,-46.6540684,POINT (-46.6540684 -23.6010973),20,METROPOLITANA DE SÃO PAULO,35,266.5995693680917,284.46412360547333,915.7153460038076
Rua Tenente Coronel Soares Neiva,Vila Aricanduva,35,2,0,Apartamento,1481,1788,-23.5340441,-46.5426343,POINT (-46.5426343 -23.5340441),20,METROPOLITANA DE SÃO PAULO,35,109.44003664293759,634.1347265941844,1068.8109955442212
Rua Dom Paulo Pedrosa,Real Parque,80,1,1,Apartamento,3000,4206,-23.6101534,-46.708758,POINT (-46.708758 -23.6101534),20,METROPOLITANA DE SÃO PAULO,35,182.01541685713102,308.1922412089201,424.2189605875313
Rua Gomes de Carvalho,Vila Olímpia,75,3,1,Apartamento,3200,4253,-23.5948667,-46.6896067,POINT (-46.6896067 -23.5948667),20,METROPOLITANA DE SÃO PAULO,35,692.0855627832143,918.8162661192042,226.4484225618993
Rua Camargo Aranha,Pacaembu,350,4,2,Casa,10400,11660,-23.5424904,-46.6684716,POINT (-46.6684716 -23.5424904),20,METROPOLITANA DE SÃO PAULO,35,164.71285413645717,769.0179343819733,527.7717706181433
Rua Helvétia,Campos Elíseos,45,1,1,Apartamento,3100,3862,-23.5346361,-46.6436693,POINT (-46.6436693 -23.5346361),20,METROPOLITANA DE SÃO PAULO,35,197.89137758099628,275.81992864428946,240.42748084999528
Rua Gravataí,Consolação,24,1,0,Studio e kitnet,3000,3575,-23.5488591,-46.647762,POINT (-46.647762 -23.5488591),20,METROPOLITANA DE SÃO PAULO,35,21.232083959966964,340.7408053173813,186.16604284387668
Rua Mourato Coelho,Pinheiros,34,1,1,Studio e kitnet,3231,4083,-23.566351,-46.6856195,POINT (-46.6856195 -23.566351),20,METROPOLITANA DE SÃO PAULO,35,254.64651035366097,116.32693706113032,311.61159161738334
Rua Paim,Bela Vista,50,1,1,Apartamento,4000,4918,-23.5548176,-46.6490388,POINT (-46.6490388 -23.5548176),20,METROPOLITANA DE SÃO PAULO,35,64.41134365722449,438.6323934430468,356.9049809416003
Rua Cásper Líbero,Paulicéia,65,3,1,Apartamento,1560,2361,-23.6685168,-46.5914282,POINT (-46.5914282 -23.6685168),20,METROPOLITANA DE SÃO PAULO,35,2265.8706649999863,2621.521706128889,4067.0108493366142
Rua Armando Pinelli,Taboão,54,2,1,Apartamento,1100,1743,-23.6647543,-46.6091429,POINT (-46.6091429 -23.6647543),20,METROPOLITANA DE SÃO PAULO,35,822.175119778399,980.2291919220014,2731.9459935287355
Rua José Bento,Cambuci,41,2,0,Apartamento,2090,2511,-23.5634221,-46.6164939,POINT (-46.6164939 -23.5634221),20,METROPOLITANA DE SÃO PAULO,35,145.60375736154356,644.5751954143659,1418.6518980241935
Rua Alves Guimarães,Pinheiros,33,1,0,Studio e kitnet,3417,4018,-23.5516401,-46.6811417,POINT (-46.6811417 -23.5516401),20,METROPOLITANA DE SÃO PAULO,35,105.43234776632328,448.37040676263626,742.9829290102629
Rua Conde de São Joaquim,Bela Vista,35,1,1,Apartamento,1600,2490,-23.5560084,-46.6395825,POINT (-46.6395825 -23.5560084),20,METROPOLITANA DE SÃO PAULO,35,101.75975776052739,83.47666578077555,386.004398199699
Praça Alberto Lion,Cambuci,34,2,0,Apartamento,1443,1829,-23.562555,-46.61134046799562,POINT (-46.61134046799562 -23.562555),20,METROPOLITANA DE SÃO PAULO,35,419.1972385668364,881.5951692989019,1623.4467085449214
Rua Francisca Augusta da Rocha,Jardim Mariliza,42,2,0,Casa,1000,1126,-23.4812887,-46.7065304,POINT (-46.7065304 -23.4812887),20,METROPOLITANA DE SÃO PAULO,35,299.7609736237175,444.64042156997175,550.3043389340812
Rua Danton Vampre,Jardim Maringá,150,3,1,Casa,1880,1960,-23.5490678,-46.510079,POINT (-46.510079 -23.5490678),20,METROPOLITANA DE SÃO PAULO,35,247.26267209414956,472.0939795496858,1833.2301854294808
Rua Paulistânia,Sumarezinho,31,1,0,Studio e kitnet,2620,3191,-23.5467932,-46.6921502,POINT (-46.6921502 -23.5467932),20,METROPOLITANA DE SÃO PAULO,35,208.04100282086821,152.67930842161005,1169.4238307709404
Rua Marie Nader Calfat,Jardim Ampliação,38,1,1,Studio e kitnet,2400,3014,-23.6276937,-46.7297786,POINT (-46.7297786 -23.6276937),20,METROPOLITANA DE SÃO PAULO,35,93.16444651517132,626.804552799704,751.7675609837612
Praça Conde Pedro Leonelli,Vila Rosália,57,2,1,Apartamento,1750,2298,-23.44831115,-46.556695993193216,POINT (-46.556695993193216 -23.44831115),20,METROPOLITANA DE SÃO PAULO,35,1607.851474217909,1661.484842723629,2190.9734783985673
Rua Adele Zarzur,Jardim São José (zona Norte),50,1,0,Casa,850,887,-23.4810033,-46.7129606,POINT (-46.7129606 -23.4810033),20,METROPOLITANA DE SÃO PAULO,35,33.95771083294136,465.3808419594819,625.6995102779798
Rua José Pereira Barreto,Jardim Clímax,45,1,1,Casa,1200,1251,-23.6411543,-46.6090478,POINT (-46.6090478 -23.6411543),20,METROPOLITANA DE SÃO PAULO,35,273.38079036437836,419.2590238751041,982.4283063807326
Rua Rocha,Bela Vista,29,1,0,Studio e kitnet,1400,1721,-23.5562382,-46.6498965,POINT (-46.6498965 -23.5562382),20,METROPOLITANA DE SÃO PAULO,35,59.65065773662991,258.63330473420444,343.7006082602564
Rua Itajaí,Mooca,76,3,1,Apartamento,4200,5319,-23.5507791,-46.6008872,POINT (-46.6008872 -23.5507791),20,METROPOLITANA DE SÃO PAULO,35,200.86901536628628,260.6225434463904,378.620299628417
Rua Araguaia,Vila Curuca,64,2,1,Apartamento,3600,4459,-23.6446692,-46.5188522,POINT (-46.5188522 -23.6446692),20,METROPOLITANA DE SÃO PAULO,35,2684.5211027304117,2769.521865326472,3113.870369548016
Rua Eugênio de Medeiros,Pinheiros,34,1,1,Apartamento,4850,5677,-23.5703061,-46.7001637,POINT (-46.7001637 -23.5703061),20,METROPOLITANA DE SÃO PAULO,35,429.37846915922063,844.8204585200168,546.6345210386756
Rua Pascoal Ranieri Mazzilli,Vila Mendes,67,2,1,Apartamento,2448,3169,-23.6057243,-46.525905,POINT (-46.525905 -23.6057243),20,METROPOLITANA DE SÃO PAULO,35,315.2755687370227,518.1609219663106,1023.4911415736876
Avenida Condessa Elizabeth de Robiano,Penha de França,62,3,1,Apartamento,2100,2731,-23.529923,-46.58819,POINT (-46.58819 -23.529923),20,METROPOLITANA DE SÃO PAULO,35,35.71647153250163,682.2774451203552,705.304550447345
Avenida Leonardo da Vinci,Vila Guarani (z Sul),50,2,1,Apartamento,1450,2416,-23.6336538,-46.6368315,POINT (-46.6368315 -23.6336538),20,METROPOLITANA DE SÃO PAULO,35,175.74460323098572,538.2623119367008,684.0504653889986
Rua Bento Freitas,República,22,1,0,Studio e kitnet,2800,3329,-23.545592,-46.6455747,POINT (-46.6455747 -23.545592),20,METROPOLITANA DE SÃO PAULO,35,84.502578861416,203.0873679534151,317.35561897854626
Rua Desembargador Euclides da Silveira,Casa Verde,49,1,1,Apartamento,3500,4188,-23.507761,-46.6517593,POINT (-46.6517593 -23.507761),20,METROPOLITANA DE SÃO PAULO,35,188.71946339838107,911.322609251814,450.9118368078642
Rua Ribeiro do Vale,Brooklin Paulista,35,1,0,Studio e kitnet,3700,4384,-23.6061744,-46.6817105,POINT (-46.6817105 -23.6061744),20,METROPOLITANA DE SÃO PAULO,35,189.87471772913324,597.5731985660527,1286.9147722557357
Rua Palestina,Vila Mascote,130,3,1,Casa,4000,4311,-23.644053,-46.6682892,POINT (-46.6682892 -23.644053),20,METROPOLITANA DE SÃO PAULO,35,44.80715544454289,739.3511319981793,1246.7582255872524
Avenida João Pessoa,Jardim Utinga,62,2,1,Apartamento,1900,2406,-23.6191869,-46.5228999,POINT (-46.5228999 -23.6191869),20,METROPOLITANA DE SÃO PAULO,35,740.9772812891389,686.2194340086955,2044.3996349120353
Avenida Vereador José Diniz,Santo Amaro,25,1,0,Studio e kitnet,2600,3048,-23.6272108,-46.6845584,POINT (-46.6845584 -23.6272108),20,METROPOLITANA DE SÃO PAULO,35,273.75628442257437,235.36449250704896,1603.8680599614045
Rua José Mandotti,Vila Augusta,25,1,1,Studio e kitnet,1800,2418,-23.460647,-46.530253,POINT (-46.530253 -23.460647),20,METROPOLITANA DE SÃO PAULO,35,3746.6237362529578,4085.9490656625558,4235.036962211478
